"benchmark_log_id";"case_id";"event_index";"activity";"start_time";"end_time";"role";"resource";"text_content";"word_count";"template_id";"template_family";"slot_schema_json";"slot_values_json";"is_deviation";"deviation_type";"ground_truth_next_activity";"process_id";"regime"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00056";"6";"Issue order";"2026-01-16 16:07:00";"2026-01-16 16:33:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00005650 was issued for process PROC.2026.00005691. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00005650"", ""PROCESS_ID"": ""PROC.2026.00005691""}";"0";"none";"Notify requester";"PROC.2026.00005691";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00056";"7";"Notify requester";"2026-01-16 17:25:00";"2026-01-16 17:56:00";"Administrative Officer";"João Ribeiro";"Requester Alice Martins was notified about the outcome of process PROC.2026.00005691. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00005691"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Close";"PROC.2026.00005691";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00056";"8";"Close";"2026-01-16 18:14:00";"2026-01-16 18:19:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00005691 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00005691""}";"0";"none";"<END>";"PROC.2026.00005691";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"1";"Register request";"2026-01-16 09:19:00";"2026-01-16 09:49:00";"Administrative Officer";"Ana Silva";"Request PROC.2026.00005754 was registered by Alice Martins for project Secure Archive, with an estimated amount of 5.103,25€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""5.103,25€"", ""PROCESS_ID"": ""PROC.2026.00005754"", ""PROJECT"": ""Secure Archive"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Validate request";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"2";"Validate request";"2026-01-16 10:24:00";"2026-01-16 10:29:00";"Case Manager";"Carla Almeida";"The request PROC.2026.00005754 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"Check budget";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"3";"Check budget";"2026-01-16 11:09:00";"2026-01-16 11:32:00";"Financial Officer";"Luís Ferreira";"Budget availability was confirmed for process PROC.2026.00005754, in the amount of 5.103,25€, under budget record BUD.2026.00005767. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""5.103,25€"", ""BUDGET_ID"": ""BUD.2026.00005767"", ""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"Authorize expense";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"4";"Authorize expense";"2026-01-16 12:00:00";"2026-01-16 12:25:00";"Director";"Teresa Moreira";"I authorize the expense for process PROC.2026.00005754, in the amount of 5.103,25€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""5.103,25€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"Commit expense";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"5";"Commit expense";"2026-01-16 13:02:00";"2026-01-16 13:15:00";"Financial Officer";"Luís Ferreira";"Commitment COM.2026.00005724 was generated for process PROC.2026.00005754, in the amount of 5.103,25€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""5.103,25€"", ""COMMITMENT_ID"": ""COM.2026.00005724"", ""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"Issue order";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"6";"Issue order";"2026-01-16 14:02:00";"2026-01-16 14:23:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00005774 was issued for process PROC.2026.00005754. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00005774"", ""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"Notify requester";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"7";"Notify requester";"2026-01-16 15:14:00";"2026-01-16 15:40:00";"Administrative Officer";"João Ribeiro";"Requester Alice Martins was notified about the outcome of process PROC.2026.00005754. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00005754"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Close";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00057";"8";"Close";"2026-01-16 16:06:00";"2026-01-16 16:34:00";"Administrative Officer";"João Ribeiro";"Process PROC.2026.00005754 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00005754""}";"0";"none";"<END>";"PROC.2026.00005754";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"1";"Register request";"2026-01-17 10:38:00";"2026-01-17 11:04:00";"Administrative Officer";"Ana Silva";"Request PROC.2026.00006016 was registered by Alice Martins for project Digital Campus, with an estimated amount of 6.873,00€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""6.873,00€"", ""PROCESS_ID"": ""PROC.2026.00006016"", ""PROJECT"": ""Digital Campus"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Validate request";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"2";"Validate request";"2026-01-17 11:18:00";"2026-01-17 11:31:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00006016 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"Check budget";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"3";"Check budget";"2026-01-17 12:04:00";"2026-01-17 12:35:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00006016, in the amount of 6.873,00€, under budget record BUD.2026.00006016. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.873,00€"", ""BUDGET_ID"": ""BUD.2026.00006016"", ""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"Authorize expense";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"4";"Authorize expense";"2026-01-17 13:09:00";"2026-01-17 13:32:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00006016, in the amount of 6.873,00€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.873,00€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"Commit expense";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"5";"Commit expense";"2026-01-17 14:12:00";"2026-01-17 14:37:00";"Financial Officer";"Luís Ferreira";"Commitment COM.2026.00006068 was generated for process PROC.2026.00006016, in the amount of 6.873,00€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.873,00€"", ""COMMITMENT_ID"": ""COM.2026.00006068"", ""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"Issue order";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"6";"Issue order";"2026-01-17 15:21:00";"2026-01-17 15:47:00";"Procurement Officer";"Beatriz Correia";"Order ORD.2026.00006014 was issued for process PROC.2026.00006016. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00006014"", ""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"Notify requester";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"7";"Notify requester";"2026-01-17 16:11:00";"2026-01-17 16:25:00";"Administrative Officer";"João Ribeiro";"Requester Alice Martins was notified about the outcome of process PROC.2026.00006016. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00006016"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Close";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00060";"8";"Close";"2026-01-17 16:46:00";"2026-01-17 17:06:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00006016 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00006016""}";"0";"none";"<END>";"PROC.2026.00006016";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"1";"Register request";"2026-01-17 10:46:00";"2026-01-17 10:58:00";"Administrative Officer";"João Ribeiro";"Request PROC.2026.00006491 was registered by Clara Reis for project Secure Archive, with an estimated amount of 7.357,00€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""7.357,00€"", ""PROCESS_ID"": ""PROC.2026.00006491"", ""PROJECT"": ""Secure Archive"", ""REQUESTER"": ""Clara Reis""}";"0";"none";"Validate request";"PROC.2026.00006491";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"2";"Validate request";"2026-01-17 11:55:00";"2026-01-17 12:01:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00006491 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00006491""}";"0";"none";"Check budget";"PROC.2026.00006491";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"3";"Check budget";"2026-01-17 12:28:00";"2026-01-17 12:36:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00006491, in the amount of 7.357,00€, under budget record BUD.2026.00006440. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""7.357,00€"", ""BUDGET_ID"": ""BUD.2026.00006440"", ""PROCESS_ID"": ""PROC.2026.00006491""}";"0";"none";"Authorize expense";"PROC.2026.00006491";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"4";"Authorize expense";"2026-01-17 13:27:00";"2026-01-17 13:42:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00006491, in the amount of 7.357,00€, under the applicable reference Law 35/2014. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""7.357,00€"", ""LEGAL_REF"": ""Law 35/2014"", ""PROCESS_ID"": ""PROC.2026.00006491""}";"0";"none";"Commit expense";"PROC.2026.00006491";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"5";"Commit expense";"2026-01-17 14:13:00";"2026-01-17 14:24:00";"Financial Officer";"Sofia Lopes";"Commitment COM.2026.00006479 was generated for process PROC.2026.00006491, in the amount of 7.357,00€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""7.357,00€"", ""COMMITMENT_ID"": ""COM.2026.00006479"", ""PROCESS_ID"": ""PROC.2026.00006491""}";"0";"none";"Issue order";"PROC.2026.00006491";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00064";"6";"Issue order";"2026-01-17 15:15:00";"2026-01-17 15:38:00";"Procurement Officer";"Beatriz Correia";"Order ORD.2026.00006494 was issued for process PROC.2026.00006491. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00006494"", ""PROCESS_ID"": ""PROC.2026.00006491""}";"0";"none";"Notify requester";"PROC.2026.00006491";"controlled_reference_prescribed"
